,Indice,Date,Opening,Highest,Lowest,Fermer,Cloture ajusté,Volume,Before_After_Election,Day_of_Week,Month,Is_Holiday_Period
1183,NASDAQ,2024-05-24,"1 678 679,00","1 694 780,00","1 677 158,00","1 692 079,00","1 692 079,00","5 836 040 000,00",Before,Friday,May,no
1184,NASDAQ,2024-05-23,"1 699 639,00","1 699 639,00","1 667 837,00","1 673 603,00","1 673 603,00","7 752 800 000,00",Before,Thursday,May,no
1185,NASDAQ,2024-05-22,"1 683 902,00","1 685 527,00","1 671 209,00","1 680 154,00","1 680 154,00","7 277 340 000,00",Before,Wednesday,May,no
1186,NASDAQ,2024-05-21,"1 673 610,00","1 683 902,00","1 671 997,00","1 683 262,00","1 683 262,00","6 245 090 000,00",Before,Tuesday,May,no
1187,NASDAQ,2024-05-20,"1 670 202,00","1 682 383,00","1 669 569,00","1 679 487,00","1 679 487,00","6 861 320 000,00",Before,Monday,May,no
1188,NASDAQ,2024-05-17,"1 670 849,00","1 672 641,00","1 661 384,00","1 668 597,00","1 668 597,00","9 587 280 000,00",Before,Friday,May,no
1189,NASDAQ,2024-05-16,"1 673 811,00","1 679 783,00","1 669 345,00","1 669 832,00","1 669 832,00","11 932 600 000,00",Before,Thursday,May,no
1190,NASDAQ,2024-05-15,"1 660 114,00","1 674 974,00","1 654 409,00","1 674 239,00","1 674 239,00","8 538 990 000,00",Before,Wednesday,May,no
1191,NASDAQ,2024-05-14,"1 639 116,00","1 652 627,00","1 638 643,00","1 651 118,00","1 651 118,00","7 270 240 000,00",Before,Tuesday,May,no
1192,NASDAQ,2024-05-13,"1 640 031,00","1 640 705,00","1 633 486,00","1 638 824,00","1 638 824,00","4 452 750 000,00",Before,Monday,May,no
1193,NASDAQ,2024-05-10,"1 638 902,00","1 643 739,00","1 629 352,00","1 634 087,00","1 634 087,00","4 402 110 000,00",Before,Friday,May,no
1194,NASDAQ,2024-05-09,"1 632 374,00","1 636 279,00","1 624 198,00","1 634 626,00","1 634 626,00","4 505 120 000,00",Before,Thursday,May,no
1195,NASDAQ,2024-05-08,"1 622 607,00","1 634 165,00","1 622 607,00","1 630 276,00","1 630 276,00","4 530 190 000,00",Before,Wednesday,May,no
1196,NASDAQ,2024-05-07,"1 635 834,00","1 639 739,00","1 630 384,00","1 633 256,00","1 633 256,00","5 041 870 000,00",Before,Tuesday,May,no
1197,NASDAQ,2024-05-06,"1 620 854,00","1 635 008,00","1 619 786,00","1 634 925,00","1 634 925,00","4 460 130 000,00",Before,Monday,May,no
1198,NASDAQ,2024-05-03,"1 614 748,00","1 620 471,00","1 606 834,00","1 615 633,00","1 615 633,00","4 887 310 000,00",Before,Friday,May,no
1199,NASDAQ,2024-05-02,"1 575 811,00","1 586 279,00","1 560 473,00","1 584 096,00","1 584 096,00","4 901 610 000,00",Before,Thursday,May,no
1200,NASDAQ,2024-05-01,"1 564 609,00","1 592 622,00","1 555 764,00","1 560 548,00","1 560 548,00","5 277 790 000,00",Before,Wednesday,May,no
1201,NASDAQ,2024-04-30,"1 592 089,00","1 597 936,00","1 565 567,00","1 565 782,00","1 565 782,00","5 229 400 000,00",Before,Tuesday,April,no
1202,NASDAQ,2024-04-29,"1 600 700,00","1 602 149,00","1 588 589,00","1 598 308,00","1 598 308,00","4 972 520 000,00",Before,Monday,April,no
1203,NASDAQ,2024-04-26,"1 582 134,00","1 598 100,00","1 577 072,00","1 592 790,00","1 592 790,00","4 694 400 000,00",Before,Friday,April,no
1204,NASDAQ,2024-04-25,"1 537 526,00","1 564 451,00","1 534 391,00","1 561 176,00","1 561 176,00","4 743 640 000,00",Before,Thursday,April,no
1205,NASDAQ,2024-04-24,"1 580 560,00","1 583 900,00","1 563 444,00","1 571 275,00","1 571 275,00","4 735 870 000,00",Before,Wednesday,April,no
1206,NASDAQ,2024-04-23,"1 552 555,00","1 573 035,00","1 551 059,00","1 569 664,00","1 569 664,00","4 951 670 000,00",Before,Tuesday,April,no
1207,NASDAQ,2024-04-22,"1 539 613,00","1 553 900,00","1 526 566,00","1 545 131,00","1 545 131,00","4 616 730 000,00",Before,Monday,April,no
1208,NASDAQ,2024-04-19,"1 554 710,00","1 557 670,00","1 522 278,00","1 528 201,00","1 528 201,00","5 316 010 000,00",Before,Friday,April,no
1209,NASDAQ,2024-04-18,"1 570 569,00","1 578 612,00","1 558 750,00","1 560 150,00","1 560 150,00","4 932 540 000,00",Before,Thursday,April,no
1210,NASDAQ,2024-04-17,"1 594 229,00","1 595 703,00","1 565 451,00","1 568 337,00","1 568 337,00","4 991 470 000,00",Before,Wednesday,April,no
1211,NASDAQ,2024-04-16,"1 585 638,00","1 596 579,00","1 582 202,00","1 586 525,00","1 586 525,00","5 001 860 000,00",Before,Tuesday,April,no
1212,NASDAQ,2024-04-15,"1 627 647,00","1 629 527,00","1 586 388,00","1 588 502,00","1 588 502,00","4 910 550 000,00",Before,Monday,April,no
1213,NASDAQ,2024-04-12,"1 629 303,00","1 634 146,00","1 612 533,00","1 617 509,00","1 617 509,00","4 552 740 000,00",Before,Friday,April,no
1214,NASDAQ,2024-04-11,"1 623 620,00","1 646 460,00","1 615 465,00","1 644 220,00","1 644 220,00","4 714 750 000,00",Before,Thursday,April,no
1215,NASDAQ,2024-04-10,"1 610 401,00","1 620 010,00","1 609 202,00","1 617 036,00","1 617 036,00","5 308 250 000,00",Before,Wednesday,April,no
1216,NASDAQ,2024-04-09,"1 632 876,00","1 634 818,00","1 614 115,00","1 630 664,00","1 630 664,00","4 869 190 000,00",Before,Tuesday,April,no
1217,NASDAQ,2024-04-08,"1 628 518,00","1 632 360,00","1 622 072,00","1 625 396,00","1 625 396,00","4 386 700 000,00",Before,Monday,April,no
1218,NASDAQ,2024-04-05,"1 609 540,00","1 632 650,00","1 608 048,00","1 624 852,00","1 624 852,00","4 578 130 000,00",Before,Friday,April,no
1219,NASDAQ,2024-04-04,"1 641 857,00","1 646 804,00","1 604 656,00","1 604 908,00","1 604 908,00","5 368 700 000,00",Before,Thursday,April,no
1220,NASDAQ,2024-04-03,"1 617 880,00","1 634 074,00","1 616 931,00","1 627 746,00","1 627 746,00","5 151 500 000,00",Before,Wednesday,April,no
1221,NASDAQ,2024-04-02,"1 619 924,00","1 625 141,00","1 613 724,00","1 624 045,00","1 624 045,00","4 710 280 000,00",Before,Tuesday,April,no
1222,NASDAQ,2024-04-01,"1 639 705,00","1 649 065,00","1 632 789,00","1 639 683,00","1 639 683,00","4 798 390 000,00",Before,Monday,April,no
1223,NASDAQ,2024-03-28,"1 637 723,00","1 642 092,00","1 634 738,00","1 637 946,00","1 637 946,00","5 174 450 000,00",Before,Thursday,March,no
1224,NASDAQ,2024-03-27,"1 642 476,00","1 643 182,00","1 627 917,00","1 639 952,00","1 639 952,00","4 768 930 000,00",Before,Wednesday,March,no
1225,NASDAQ,2024-03-26,"1 644 685,00","1 647 638,00","1 631 295,00","1 631 570,00","1 631 570,00","5 144 260 000,00",Before,Tuesday,March,no
1226,NASDAQ,2024-03-25,"1 633 530,00","1 644 117,00","1 631 572,00","1 638 447,00","1 638 447,00","4 636 940 000,00",Before,Monday,March,no
1227,NASDAQ,2024-03-22,"1 638 783,00","1 646 762,00","1 636 100,00","1 642 882,00","1 642 882,00","4 339 930 000,00",Before,Friday,March,no
1228,NASDAQ,2024-03-21,"1 651 724,00","1 653 886,00","1 639 390,00","1 640 184,00","1 640 184,00","5 134 740 000,00",Before,Thursday,March,no
1229,NASDAQ,2024-03-20,"1 618 576,00","1 637 744,00","1 612 748,00","1 636 941,00","1 636 941,00","5 298 380 000,00",Before,Wednesday,March,no
1230,NASDAQ,2024-03-19,"1 603 193,00","1 617 559,00","1 595 186,00","1 616 679,00","1 616 679,00","4 758 740 000,00",Before,Tuesday,March,no
1231,NASDAQ,2024-03-18,"1 615 492,00","1 624 759,00","1 609 417,00","1 610 345,00","1 610 345,00","5 025 040 000,00",Before,Monday,March,no
1232,NASDAQ,2024-03-15,"1 604 358,00","1 605 533,00","1 592 591,00","1 597 317,00","1 597 317,00","8 261 950 000,00",Before,Friday,March,no
1233,NASDAQ,2024-03-14,"1 620 919,00","1 624 532,00","1 603 968,00","1 612 853,00","1 612 853,00","5 450 980 000,00",Before,Thursday,March,no
1234,NASDAQ,2024-03-13,"1 622 011,00","1 623 330,00","1 614 334,00","1 617 777,00","1 617 777,00","4 839 000 000,00",Before,Wednesday,March,no
1235,NASDAQ,2024-03-12,"1 611 698,00","1 627 545,00","1 599 298,00","1 626 564,00","1 626 564,00","5 100 330 000,00",Before,Tuesday,March,no
1236,NASDAQ,2024-03-11,"1 605 263,00","1 608 595,00","1 597 804,00","1 601 927,00","1 601 927,00","4 917 620 000,00",Before,Monday,March,no
1237,NASDAQ,2024-03-08,"1 632 210,00","1 644 970,00","1 605 950,00","1 608 511,00","1 608 511,00","5 411 790 000,00",Before,Friday,March,no
1238,NASDAQ,2024-03-07,"1 614 732,00","1 630 902,00","1 609 601,00","1 627 338,00","1 627 338,00","5 072 790 000,00",Before,Thursday,March,no
1239,NASDAQ,2024-03-06,"1 609 200,00","1 612 856,00","1 595 666,00","1 603 154,00","1 603 154,00","5 511 370 000,00",Before,Wednesday,March,no
1240,NASDAQ,2024-03-05,"1 607 774,00","1 608 757,00","1 586 263,00","1 593 959,00","1 593 959,00","6 356 800 000,00",Before,Tuesday,March,no
1241,NASDAQ,2024-03-04,"1 626 421,00","1 628 906,00","1 619 906,00","1 620 751,00","1 620 751,00","5 725 470 000,00",Before,Monday,March,no
1242,NASDAQ,2024-03-01,"1 610 983,00","1 630 224,00","1 609 660,00","1 627 494,00","1 627 494,00","5 457 910 000,00",Before,Friday,March,no
1243,NASDAQ,2024-02-29,"1 605 934,00","1 611 596,00","1 593 170,00","1 609 192,00","1 609 192,00","6 265 340 000,00",Before,Thursday,February,no
1244,NASDAQ,2024-02-28,"1 596 914,00","1 600 356,00","1 592 472,00","1 594 774,00","1 594 774,00","5 581 690 000,00",Before,Wednesday,February,no
1245,NASDAQ,2024-02-27,"1 601 398,00","1 604 610,00","1 594 051,00","1 603 530,00","1 603 530,00","5 423 020 000,00",Before,Tuesday,February,no
1246,NASDAQ,2024-02-26,"1 601 445,00","1 605 490,00","1 597 390,00","1 597 625,00","1 597 625,00","5 417 630 000,00",Before,Monday,February,no
1247,NASDAQ,2024-02-23,"1 609 480,00","1 613 422,00","1 595 450,00","1 599 682,00","1 599 682,00","5 077 910 000,00",Before,Friday,February,no
1248,NASDAQ,2024-02-22,"1 590 448,00","1 606 182,00","1 586 924,00","1 604 162,00","1 604 162,00","5 653 930 000,00",Before,Thursday,February,no
1249,NASDAQ,2024-02-21,"1 553 212,00","1 558 368,00","1 545 165,00","1 558 087,00","1 558 087,00","4 845 740 000,00",Before,Wednesday,February,no
1250,NASDAQ,2024-02-20,"1 567 984,00","1 573 047,00","1 550 850,00","1 563 078,00","1 563 078,00","5 595 700 000,00",Before,Tuesday,February,no
1251,NASDAQ,2024-02-16,"1 591 043,00","1 591 741,00","1 575 202,00","1 577 565,00","1 577 565,00","5 223 800 000,00",Before,Friday,February,no
1252,NASDAQ,2024-02-15,"1 586 530,00","1 591 122,00","1 577 972,00","1 590 617,00","1 590 617,00","6 049 100 000,00",Before,Thursday,February,no
1253,NASDAQ,2024-02-14,"1 578 171,00","1 586 551,00","1 568 394,00","1 585 915,00","1 585 915,00","5 092 660 000,00",Before,Wednesday,February,no
1254,NASDAQ,2024-02-13,"1 559 888,00","1 577 042,00","1 555 144,00","1 565 560,00","1 565 560,00","5 599 860 000,00",Before,Tuesday,February,no
1255,NASDAQ,2024-02-12,"1 598 062,00","1 608 007,00","1 591 787,00","1 594 255,00","1 594 255,00","5 458 490 000,00",Before,Monday,February,no
1256,NASDAQ,2024-02-09,"1 584 238,00","1 600 729,00","1 583 176,00","1 599 066,00","1 599 066,00","5 797 260 000,00",Before,Friday,February,no
1257,NASDAQ,2024-02-08,"1 576 223,00","1 581 327,00","1 573 918,00","1 579 371,00","1 579 371,00","5 675 850 000,00",Before,Thursday,February,no
1258,NASDAQ,2024-02-07,"1 569 035,00","1 577 068,00","1 564 581,00","1 575 664,00","1 575 664,00","4 567 580 000,00",Before,Wednesday,February,no
1259,NASDAQ,2024-02-06,"1 563 819,00","1 565 275,00","1 551 525,00","1 560 900,00","1 560 900,00","4 759 640 000,00",Before,Tuesday,February,no
1260,NASDAQ,2024-02-05,"1 561 399,00","1 563 788,00","1 547 168,00","1 559 768,00","1 559 768,00","4 831 020 000,00",Before,Monday,February,no
1261,NASDAQ,2024-02-02,"1 540 316,00","1 566 421,00","1 536 678,00","1 562 895,00","1 562 895,00","4 800 690 000,00",Before,Friday,February,no
1262,NASDAQ,2024-02-01,"1 525 402,00","1 537 213,00","1 520 888,00","1 536 164,00","1 536 164,00","5 046 920 000,00",Before,Thursday,February,no
1263,NASDAQ,2024-01-31,"1 532 419,00","1 540 556,00","1 515 849,00","1 516 401,00","1 516 401,00","5 875 610 000,00",Before,Wednesday,January,no
1264,NASDAQ,2024-01-30,"1 560 408,00","1 561 923,00","1 548 467,00","1 550 990,00","1 550 990,00","4 719 240 000,00",Before,Tuesday,January,no
1265,NASDAQ,2024-01-29,"1 547 066,00","1 563 058,00","1 544 987,00","1 562 804,00","1 562 804,00","4 979 310 000,00",Before,Monday,January,no
1266,NASDAQ,2024-01-26,"1 547 485,00","1 553 884,00","1 543 304,00","1 545 536,00","1 545 536,00","4 510 530 000,00",Before,Friday,January,no
1267,NASDAQ,2024-01-25,"1 555 562,00","1 559 725,00","1 543 068,00","1 551 050,00","1 551 050,00","5 281 570 000,00",Before,Thursday,January,no
1268,NASDAQ,2024-01-24,"1 556 061,00","1 562 907,00","1 546 891,00","1 548 192,00","1 548 192,00","4 983 210 000,00",Before,Wednesday,January,no
1269,NASDAQ,2024-01-23,"1 539 141,00","1 543 235,00","1 533 723,00","1 542 594,00","1 542 594,00","5 207 680 000,00",Before,Tuesday,January,no
1270,Nikkei,2025-01-23,"3 981 006,00","4 003 607,00","3 967 722,00","3 995 887,00","3 995 887,00",,After,Thursday,January,no
1271,Nikkei,2025-01-22,"3 935 522,00","3 969 457,00","3 933 263,00","3 964 625,00","3 964 625,00","108 500 000,00",After,Wednesday,January,no
1272,Nikkei,2025-01-21,"3 916 353,00","3 923 821,00","3 864 384,00","3 902 798,00","3 902 798,00","93 300 000,00",After,Tuesday,January,no
1273,Nikkei,2025-01-20,"3 867 177,00","3 903 293,00","3 867 177,00","3 890 250,00","3 890 250,00","87 500 000,00",After,Monday,January,no
1274,Nikkei,2025-01-17,"3 845 410,00","3 850 394,00","3 805 568,00","3 845 146,00","3 845 146,00","115 300 000,00",After,Friday,January,no
1275,Nikkei,2025-01-16,"3 873 265,00","3 893 254,00","3 842 620,00","3 857 260,00","3 857 260,00","114 200 000,00",After,Thursday,January,no
1276,Nikkei,2025-01-15,"3 872 161,00","3 877 499,00","3 831 601,00","3 844 458,00","3 844 458,00","100 700 000,00",After,Wednesday,January,no
1277,Nikkei,2025-01-14,"3 901 096,00","3 905 435,00","3 830 591,00","3 847 430,00","3 847 430,00","126 900 000,00",After,Tuesday,January,no
1278,Nikkei,2025-01-10,"3 955 025,00","3 959 146,00","3 916 605,00","3 919 040,00","3 919 040,00","113 200 000,00",After,Friday,January,no
1279,Nikkei,2025-01-09,"3 988 891,00","3 993 007,00","3 938 505,00","3 960 509,00","3 960 509,00","117 000 000,00",After,Thursday,January,no
1280,Nikkei,2025-01-08,"3 987 936,00","4 010 572,00","3 970 581,00","3 998 106,00","3 998 106,00","118 800 000,00",After,Wednesday,January,no
1281,Nikkei,2025-01-07,"3 958 436,00","4 028 880,00","3 958 436,00","4 008 330,00","4 008 330,00","127 000 000,00",After,Tuesday,January,no
1282,Nikkei,2025-01-06,"3 994 542,00","3 999 350,00","3 923 278,00","3 930 705,00","3 930 705,00","137 900 000,00",After,Monday,January,no
1283,Nikkei,2024-12-30,"4 032 578,00","4 032 578,00","3 986 446,00","3 989 454,00","3 989 454,00","110 600 000,00",After,Monday,December,yes
1284,Nikkei,2024-12-27,"3 967 215,00","4 039 823,00","3 966 939,00","4 028 116,00","4 028 116,00","159 500 000,00",After,Friday,December,yes
1285,Nikkei,2024-12-26,"3 912 931,00","3 959 228,00","3 911 092,00","3 956 806,00","3 956 806,00","131 400 000,00",After,Thursday,December,yes
1286,Nikkei,2024-12-25,"3 916 852,00","3 918 059,00","3 892 716,00","3 913 043,00","3 913 043,00","116 100 000,00",After,Wednesday,December,yes
1287,Nikkei,2024-12-24,"3 921 023,00","3 924 575,00","3 899 576,00","3 903 685,00","3 903 685,00","116 200 000,00",After,Tuesday,December,yes
1288,Nikkei,2024-12-23,"3 904 072,00","3 921 017,00","3 884 713,00","3 916 134,00","3 916 134,00","103 200 000,00",After,Monday,December,yes
1289,Nikkei,2024-12-20,"3 895 028,00","3 903 968,00","3 870 190,00","3 870 190,00","3 870 190,00","184 500 000,00",After,Friday,December,yes
1290,Nikkei,2024-12-19,"3 852 227,00","3 891 307,00","3 835 552,00","3 881 358,00","3 881 358,00","147 700 000,00",After,Thursday,December,yes
1291,Nikkei,2024-12-18,"3 917 688,00","3 938 269,00","3 908 171,00","3 908 171,00","3 908 171,00","132 200 000,00",After,Wednesday,December,yes
1292,Nikkei,2024-12-17,"3 958 965,00","3 979 622,00","3 936 468,00","3 936 468,00","3 936 468,00","115 700 000,00",After,Tuesday,December,yes
1293,Nikkei,2024-12-16,"3 955 122,00","3 963 217,00","3 937 142,00","3 945 749,00","3 945 749,00","87 500 000,00",After,Monday,December,yes
1294,Nikkei,2024-12-13,"3 962 405,00","3 973 499,00","3 924 741,00","3 947 044,00","3 947 044,00","123 900 000,00",After,Friday,December,yes
1295,Nikkei,2024-12-12,"3 984 997,00","4 009 155,00","3 982 759,00","3 984 914,00","3 984 914,00","121 100 000,00",After,Thursday,December,yes
1296,Nikkei,2024-12-11,"3 935 777,00","3 940 193,00","3 911 280,00","3 937 223,00","3 937 223,00","105 800 000,00",After,Wednesday,December,yes
1297,Nikkei,2024-12-10,"3 937 549,00","3 946 514,00","3 917 169,00","3 936 758,00","3 936 758,00","110 300 000,00",After,Tuesday,December,yes
1298,Nikkei,2024-12-09,"3 933 255,00","3 933 255,00","3 897 278,00","3 916 050,00","3 916 050,00","113 100 000,00",After,Monday,December,yes
1299,Nikkei,2024-12-06,"3 937 156,00","3 946 847,00","3 894 044,00","3 909 117,00","3 909 117,00","101 500 000,00",After,Friday,December,yes
1300,Nikkei,2024-12-05,"3 961 043,00","3 963 230,00","3 932 304,00","3 939 560,00","3 939 560,00","116 400 000,00",After,Thursday,December,yes
1301,Nikkei,2024-12-04,"3 935 400,00","3 941 708,00","3 906 203,00","3 927 639,00","3 927 639,00","119 100 000,00",After,Wednesday,December,yes
1302,Nikkei,2024-12-03,"3 874 865,00","3 942 737,00","3 874 605,00","3 924 886,00","3 924 886,00","142 200 000,00",After,Tuesday,December,yes
1303,Nikkei,2024-12-02,"3 821 695,00","3 855 241,00","3 795 855,00","3 851 302,00","3 851 302,00","110 500 000,00",After,Monday,December,yes
1304,Nikkei,2024-11-29,"3 820 508,00","3 827 006,00","3 798 697,00","3 820 803,00","3 820 803,00","102 300 000,00",After,Friday,November,yes
1305,Nikkei,2024-11-28,"3 793 594,00","3 847 832,00","3 780 162,00","3 834 906,00","3 834 906,00","103 400 000,00",After,Thursday,November,yes
1306,Nikkei,2024-11-27,"3 832 786,00","3 833 245,00","3 798 899,00","3 813 497,00","3 813 497,00","120 500 000,00",After,Wednesday,November,yes
1307,Nikkei,2024-11-26,"3 859 676,00","3 859 676,00","3 802 008,00","3 844 200,00","3 844 200,00","122 800 000,00",After,Tuesday,November,yes
1308,Nikkei,2024-11-25,"3 867 993,00","3 905 364,00","3 867 217,00","3 878 014,00","3 878 014,00","192 400 000,00",After,Monday,November,yes
1309,Nikkei,2024-11-22,"3 814 698,00","3 842 063,00","3 808 513,00","3 828 385,00","3 828 385,00","103 300 000,00",After,Friday,November,yes
1310,Nikkei,2024-11-21,"3 835 287,00","3 837 469,00","3 794 521,00","3 802 617,00","3 802 617,00","101 900 000,00",After,Thursday,November,yes
1311,Nikkei,2024-11-20,"3 847 570,00","3 852 045,00","3 818 015,00","3 835 234,00","3 835 234,00","103 500 000,00",After,Wednesday,November,yes
1312,Nikkei,2024-11-19,"3 839 672,00","3 856 010,00","3 824 636,00","3 841 443,00","3 841 443,00","109 200 000,00",After,Tuesday,November,yes
1313,Nikkei,2024-11-18,"3 825 959,00","3 854 830,00","3 815 039,00","3 822 085,00","3 822 085,00","106 000 000,00",After,Monday,November,yes
1314,Nikkei,2024-11-15,"3 874 956,00","3 910 164,00","3 864 291,00","3 864 291,00","3 864 291,00","143 900 000,00",After,Friday,November,yes
1315,Nikkei,2024-11-14,"3 891 104,00","3 908 444,00","3 853 570,00","3 853 570,00","3 853 570,00","133 800 000,00",After,Thursday,November,yes
1316,Nikkei,2024-11-13,"3 931 715,00","3 937 724,00","3 860 026,00","3 872 166,00","3 872 166,00","150 400 000,00",After,Wednesday,November,yes
1317,Nikkei,2024-11-12,"3 964 278,00","3 986 672,00","3 913 789,00","3 937 609,00","3 937 609,00","163 000 000,00",After,Tuesday,November,yes
1318,Nikkei,2024-11-11,"3 941 721,00","3 959 874,00","3 931 561,00","3 953 332,00","3 953 332,00","122 700 000,00",After,Monday,November,yes
1319,Nikkei,2024-11-08,"3 978 345,00","3 981 841,00","3 937 787,00","3 950 037,00","3 950 037,00","159 300 000,00",After,Friday,November,yes
1320,Nikkei,2024-11-07,"3 974 523,00","3 988 401,00","3 902 022,00","3 938 141,00","3 938 141,00","190 000 000,00",After,Thursday,November,yes
1321,Nikkei,2024-11-06,"3 867 795,00","3 966 453,00","3 866 217,00","3 948 067,00","3 948 067,00","170 600 000,00",After,Wednesday,November,yes
1322,Nikkei,2024-11-05,"3 827 422,00","3 862 019,00","3 815 973,00","3 847 490,00","3 847 490,00","120 000 000,00",After,Tuesday,November,yes
1323,Nikkei,2024-11-01,"3 850 435,00","3 851 283,00","3 794 666,00","3 805 367,00","3 805 367,00","130 300 000,00",Before,Friday,November,yes
1324,Nikkei,2024-10-31,"3 917 972,00","3 924 921,00","3 883 221,00","3 908 125,00","3 908 125,00","144 300 000,00",Before,Thursday,October,no
1325,Nikkei,2024-10-30,"3 910 289,00","3 941 788,00","3 909 430,00","3 927 739,00","3 927 739,00","221 800 000,00",Before,Wednesday,October,no
1326,Nikkei,2024-10-29,"3 852 430,00","3 890 368,00","3 841 685,00","3 890 368,00","3 890 368,00","97 400 000,00",Before,Tuesday,October,no
1327,Nikkei,2024-10-28,"3 775 795,00","3 874 017,00","3 775 795,00","3 860 553,00","3 860 553,00","116 600 000,00",Before,Monday,October,no
1328,Nikkei,2024-10-25,"3 795 478,00","3 802 814,00","3 771 300,00","3 791 392,00","3 791 392,00","90 700 000,00",Before,Friday,October,no
1329,Nikkei,2024-10-24,"3 780 452,00","3 832 039,00","3 771 219,00","3 814 329,00","3 814 329,00","108 700 000,00",Before,Thursday,October,no
1330,Nikkei,2024-10-23,"3 839 728,00","3 851 433,00","3 798 762,00","3 810 486,00","3 810 486,00","95 400 000,00",Before,Wednesday,October,no
1331,Nikkei,2024-10-22,"3 893 360,00","3 899 503,00","3 820 082,00","3 841 196,00","3 841 196,00","110 400 000,00",Before,Tuesday,October,no
1332,Nikkei,2024-10-21,"3 896 020,00","3 911 967,00","3 877 559,00","3 895 460,00","3 895 460,00","99 000 000,00",Before,Monday,October,no
1333,Nikkei,2024-10-18,"3 909 247,00","3 918 664,00","3 889 352,00","3 898 175,00","3 898 175,00","95 700 000,00",Before,Friday,October,no
1334,Nikkei,2024-10-17,"3 926 382,00","3 929 974,00","3 891 119,00","3 891 119,00","3 891 119,00","107 200 000,00",Before,Thursday,October,no
1335,Nikkei,2024-10-16,"3 936 263,00","3 936 263,00","3 906 285,00","3 918 030,00","3 918 030,00","108 100 000,00",Before,Wednesday,October,no
1336,Nikkei,2024-10-15,"4 004 715,00","4 025 734,00","3 991 055,00","3 991 055,00","3 991 055,00","129 000 000,00",Before,Tuesday,October,no
1337,Nikkei,2024-10-11,"3 963 687,00","3 966 893,00","3 941 526,00","3 960 580,00","3 960 580,00","110 900 000,00",Before,Friday,October,no
1338,Nikkei,2024-10-10,"3 957 580,00","3 961 659,00","3 928 219,00","3 938 089,00","3 938 089,00","103 500 000,00",Before,Thursday,October,no
1339,Nikkei,2024-10-09,"3 938 549,00","3 945 628,00","3 911 563,00","3 927 796,00","3 927 796,00","106 800 000,00",Before,Wednesday,October,no
1340,Nikkei,2024-10-08,"3 902 113,00","3 911 709,00","3 881 754,00","3 893 754,00","3 893 754,00","120 400 000,00",Before,Tuesday,October,no
1341,Nikkei,2024-10-07,"3 923 992,00","3 956 078,00","3 919 593,00","3 933 274,00","3 933 274,00","128 000 000,00",Before,Monday,October,no
1342,Nikkei,2024-10-04,"3 859 473,00","3 873 529,00","3 850 182,00","3 863 562,00","3 863 562,00","121 200 000,00",Before,Friday,October,no
1343,Nikkei,2024-10-03,"3 845 913,00","3 885 675,00","3 845 762,00","3 855 206,00","3 855 206,00","126 800 000,00",Before,Thursday,October,no
1344,Nikkei,2024-10-02,"3 813 620,00","3 821 354,00","3 765 107,00","3 780 876,00","3 780 876,00","139 600 000,00",Before,Wednesday,October,no
1345,Nikkei,2024-10-01,"3 823 247,00","3 871 813,00","3 823 247,00","3 865 197,00","3 865 197,00","132 100 000,00",Before,Tuesday,October,no
1346,Nikkei,2024-09-30,"3 911 783,00","3 912 636,00","3 779 791,00","3 791 955,00","3 791 955,00","190 500 000,00",Before,Monday,September,no
1347,Nikkei,2024-09-27,"3 910 827,00","3 982 956,00","3 891 798,00","3 982 956,00","3 982 956,00","161 900 000,00",Before,Friday,September,no
1348,Nikkei,2024-09-26,"3 826 679,00","3 892 563,00","3 824 065,00","3 892 563,00","3 892 563,00","141 000 000,00",Before,Thursday,September,no
1349,Nikkei,2024-09-25,"3 794 735,00","3 810 924,00","3 786 884,00","3 787 026,00","3 787 026,00","108 200 000,00",Before,Wednesday,September,no
1350,Nikkei,2024-09-24,"3 817 136,00","3 842 715,00","3 790 299,00","3 794 059,00","3 794 059,00","113 500 000,00",Before,Tuesday,September,no
1351,Nikkei,2024-09-20,"3 771 407,00","3 797 472,00","3 765 411,00","3 772 391,00","3 772 391,00","162 600 000,00",Before,Friday,September,no
1352,Nikkei,2024-09-19,"3 695 893,00","3 739 452,00","3 695 893,00","3 715 533,00","3 715 533,00","114 100 000,00",Before,Thursday,September,no
1353,Nikkei,2024-09-18,"3 654 604,00","3 667 507,00","3 612 745,00","3 638 017,00","3 638 017,00","99 900 000,00",Before,Wednesday,September,no
1354,Nikkei,2024-09-17,"3 660 193,00","3 666 318,00","3 582 854,00","3 620 322,00","3 620 322,00","127 300 000,00",Before,Tuesday,September,no
1355,Nikkei,2024-09-13,"3 688 241,00","3 688 740,00","3 644 134,00","3 658 176,00","3 658 176,00","115 900 000,00",Before,Friday,September,no
1356,Nikkei,2024-09-12,"3 618 562,00","3 690 221,00","3 617 226,00","3 683 327,00","3 683 327,00","126 300 000,00",Before,Thursday,September,no
1357,Nikkei,2024-09-11,"3 602 990,00","3 605 687,00","3 525 343,00","3 561 977,00","3 561 977,00","127 600 000,00",Before,Wednesday,September,no
1358,Nikkei,2024-09-10,"3 638 612,00","3 653 703,00","3 600 158,00","3 615 916,00","3 615 916,00","112 300 000,00",Before,Tuesday,September,no
1359,Nikkei,2024-09-09,"3 580 582,00","3 624 812,00","3 524 787,00","3 621 575,00","3 621 575,00","118 200 000,00",Before,Monday,September,no
